,NAME,TYPE,STATE,2-yr,5-yr,10-yr,25-yr,50-yr,100-yr
41,Butler,County,PA,1.07,1.06,1.07,1.06,1.06,1.06
42,Cabell,County,WV,1.08,1.07,1.06,1.05,1.05,1.04
43,Calhoun,County,WV,1.1,1.11,1.11,1.12,1.11,1.11
44,Calvert,County,MD,1.07,1.06,1.06,1.05,1.04,1.02
45,Cambria,County,PA,1.05,1.07,1.07,1.07,1.08,1.09
46,Camden,County,NJ,1.07,1.08,1.08,1.08,1.09,1.11
47,Cameron,County,PA,1.08,1.08,1.09,1.1,1.11,1.13
48,Campbell,County,VA,1.11,1.12,1.12,1.11,1.11,1.12
49,Cape May,County,NJ,1.09,1.11,1.12,1.13,1.14,1.15
50,Carbon,County,PA,1.08,1.09,1.09,1.09,1.1,1.11
51,Caroline,County,MD,1.07,1.07,1.07,1.07,1.08,1.06
52,Caroline,County,VA,1.07,1.07,1.05,1.04,1.06,1.06
53,Carroll,County,MD,1.12,1.12,1.12,1.12,1.12,1.13
54,Carroll,County,VA,1.09,1.09,1.08,1.09,1.09,1.1
55,Cecil,County,MD,1.1,1.1,1.09,1.08,1.06,1.04
56,Centre,County,PA,1.09,1.1,1.11,1.11,1.11,1.12
57,Charles,County,MD,1.07,1.08,1.08,1.1,1.11,1.13
58,Charles City,County,VA,1.07,1.05,1.04,1.04,1.03,1.03
59,Charlotte,County,VA,1.09,1.11,1.11,1.11,1.11,1.11
60,Charlottesville,City,VA,1.09,1.11,1.11,1.11,1.12,1.16
61,Chemung,County,NY,1.07,1.07,1.08,1.1,1.11,1.12
62,Chenango,County,NY,1.08,1.07,1.07,1.06,1.07,1.07
63,Chesapeake,City,VA,1.07,1.09,1.09,1.09,1.09,1.11
64,Chester,County,PA,1.09,1.1,1.11,1.12,1.12,1.11
65,Chesterfield,County,VA,1.06,1.08,1.07,1.08,1.09,1.14
66,Clarion,County,PA,1.09,1.09,1.08,1.08,1.08,1.07
67,Clarke,County,VA,1.12,1.1,1.09,1.08,1.06,1.03
68,Clay,County,WV,1.05,1.04,1.04,1.03,1.03,1.03
69,Clearfield,County,PA,1.1,1.1,1.09,1.09,1.09,1.1
70,Clinton,County,PA,1.09,1.09,1.1,1.11,1.13,1.15
71,Colonial Heights,City,VA,1.06,1.07,1.08,1.08,1.09,1.09
72,Columbia,County,PA,1.08,1.09,1.1,1.13,1.14,1.17
73,Cortland,County,NY,1.09,1.1,1.1,1.1,1.1,1.11
74,Covington,City,VA,1.08,1.09,1.1,1.1,1.11,1.17
75,Craig,County,VA,1.08,1.1,1.11,1.13,1.14,1.15
76,Crawford,County,PA,1.07,1.06,1.07,1.07,1.09,1.1
77,Culpeper,County,VA,1.08,1.09,1.09,1.08,1.06,1.06
78,Cumberland,County,NJ,1.07,1.08,1.08,1.09,1.1,1.1
79,Cumberland,County,PA,1.11,1.12,1.13,1.13,1.12,1.09
80,Cumberland,County,VA,1.07,1.08,1.07,1.05,1.05,1.05
81,Danville,City,VA,1.12,1.11,1.11,1.12,1.12,1.11
82,Dauphin,County,PA,1.1,1.12,1.13,1.15,1.15,1.14
83,Delaware,County,NY,1.09,1.08,1.08,1.09,1.11,1.13
84,Delaware,County,PA,1.09,1.09,1.09,1.1,1.1,1.09
85,Dickenson,County,VA,1.07,1.08,1.08,1.07,1.07,1.08
86,Dinwiddie,County,VA,1.07,1.08,1.09,1.09,1.09,1.11
87,District of Columbia,County,DC,1.07,1.06,1.07,1.08,1.1,1.11
88,Doddridge,County,WV,1.04,1.05,1.05,1.05,1.05,1.06
89,Dorchester,County,MD,1.06,1.05,1.05,1.05,1.06,1.07
90,Elk,County,PA,1.08,1.07,1.07,1.07,1.07,1.07
91,Emporia,City,VA,1.05,1.05,1.04,1.03,1.03,1.04
92,Erie,County,PA,1.08,1.09,1.09,1.09,1.08,1.09
93,Essex,County,VA,1.06,1.04,1.04,1.02,1.01,0.99
94,Fairfax,County,VA,1.06,1.04,1.04,1.05,1.05,1.05
95,Fairfax,City,VA,1.05,1.04,1.04,1.04,1.04,1.05
96,Falls Church,City,VA,1.07,1.06,1.05,1.05,1.05,1.07
97,Fauquier,County,VA,1.09,1.1,1.1,1.1,1.09,1.08
98,Fayette,County,PA,1.05,1.05,1.06,1.08,1.09,1.12
99,Fayette,County,WV,1.06,1.06,1.07,1.07,1.08,1.07
100,Floyd,County,VA,1.09,1.09,1.09,1.1,1.11,1.12
101,Fluvanna,County,VA,1.09,1.1,1.1,1.12,1.12,1.13
102,Forest,County,PA,1.07,1.06,1.06,1.05,1.05,1.05
103,Franklin,County,PA,1.09,1.09,1.11,1.13,1.14,1.14
104,Franklin,County,VA,1.09,1.11,1.12,1.13,1.14,1.16
105,Franklin,City,VA,1.08,1.1,1.1,1.13,1.14,1.15
106,Frederick,County,MD,1.11,1.1,1.11,1.12,1.12,1.1
107,Frederick,County,VA,1.1,1.08,1.09,1.11,1.1,1.1
108,Fredericksburg,City,VA,1.09,1.1,1.11,1.11,1.11,1.11
109,Fulton,County,PA,1.11,1.12,1.15,1.17,1.19,1.18
110,Galax,City,VA,1.08,1.08,1.1,1.09,1.07,1.04
111,Garrett,County,MD,1.06,1.06,1.07,1.07,1.07,1.08
112,Giles,County,VA,1.09,1.1,1.11,1.11,1.1,1.11
113,Gilmer,County,WV,1.08,1.09,1.09,1.08,1.07,1.06
114,Gloucester,County,NJ,1.08,1.09,1.1,1.11,1.11,1.12
115,Gloucester,County,VA,1.06,1.06,1.05,1.03,1.01,0.99
116,Goochland,County,VA,1.08,1.09,1.09,1.09,1.09,1.1
117,Grant,County,WV,1.05,1.05,1.06,1.08,1.09,1.1
118,Grayson,County,VA,1.09,1.09,1.08,1.08,1.07,1.06
119,Greenbrier,County,WV,1.08,1.08,1.07,1.07,1.07,1.07
120,Greene,County,NY,1.1,1.12,1.12,1.13,1.14,1.16
121,Greene,County,PA,1.09,1.08,1.08,1.1,1.11,1.11
122,Greene,County,VA,1.1,1.1,1.1,1.11,1.12,1.13
123,Greensville,County,VA,1.06,1.05,1.05,1.04,1.04,1.04
124,Halifax,County,VA,1.11,1.11,1.13,1.14,1.15,1.16
125,Hampshire,County,WV,1.07,1.09,1.1,1.11,1.12,1.12
126,Hampton,City,VA,1.08,1.06,1.05,1.05,1.06,1.06
127,Hancock,County,WV,1.09,1.09,1.08,1.07,1.07,1.09
128,Hanover,County,VA,1.08,1.08,1.08,1.08,1.08,1.08
129,Hardy,County,WV,1.08,1.07,1.08,1.09,1.11,1.12
130,Harford,County,MD,1.07,1.07,1.07,1.07,1.09,1.1
131,Harrison,County,WV,1.07,1.07,1.07,1.07,1.08,1.08
132,Harrisonburg,City,VA,1.06,1.09,1.09,1.09,1.09,1.09
133,Henrico,County,VA,1.06,1.07,1.08,1.09,1.09,1.08
134,Henry,County,VA,1.09,1.1,1.12,1.13,1.14,1.15
135,Herkimer,County,NY,1.03,1.04,1.04,1.04,1.06,1.06
136,Highland,County,VA,1.09,1.09,1.09,1.08,1.08,1.1
137,Hopewell,City,VA,1.05,1.04,1.03,1.03,1.04,1.06
138,Howard,County,MD,1.08,1.08,1.08,1.1,1.11,1.12
139,Hunterdon,County,NJ,1.08,1.09,1.09,1.11,1.11,1.11
140,Huntingdon,County,PA,1.1,1.11,1.12,1.13,1.13,1.14
141,Indiana,County,PA,1.06,1.06,1.06,1.06,1.07,1.08
142,Isle of Wight,County,VA,1.09,1.09,1.09,1.12,1.14,1.15
143,Jackson,County,WV,1.08,1.09,1.09,1.08,1.09,1.09
144,James City,County,VA,1.06,1.05,1.04,1.03,1.01,1.0
145,Jefferson,County,PA,1.09,1.08,1.08,1.06,1.05,1.05
146,Jefferson,County,WV,1.1,1.09,1.09,1.06,1.05,1.03
147,Juniata,County,PA,1.1,1.11,1.11,1.11,1.1,1.09
148,Kanawha,County,WV,1.06,1.05,1.04,1.04,1.05,1.06
149,Kent,County,DE,1.07,1.06,1.06,1.06,1.06,1.05
150,Kent,County,MD,1.07,1.06,1.07,1.06,1.06,1.07
151,King George,County,VA,1.07,1.06,1.06,1.05,1.04,1.03
152,King William,County,VA,1.06,1.06,1.04,1.03,1.03,1.02
153,King and Queen,County,VA,1.07,1.05,1.04,1.02,1.01,1.0
154,Lackawanna,County,PA,1.09,1.1,1.14,1.16,1.16,1.17
155,Lancaster,County,PA,1.08,1.09,1.1,1.1,1.1,1.09
156,Lancaster,County,VA,1.07,1.06,1.04,1.03,1.01,1.0
157,Lawrence,County,PA,1.08,1.07,1.05,1.05,1.06,1.06
158,Lebanon,County,PA,1.08,1.09,1.1,1.11,1.12,1.12
159,Lee,County,VA,1.1,1.1,1.09,1.1,1.11,1.11
160,Lehigh,County,PA,1.1,1.11,1.1,1.1,1.1,1.09
161,Lewis,County,WV,1.06,1.06,1.07,1.07,1.07,1.07
162,Lexington,City,VA,1.09,1.09,1.09,1.08,1.07,1.06
163,Lincoln,County,WV,1.06,1.06,1.06,1.06,1.07,1.08
164,Livingston,County,NY,1.08,1.09,1.09,1.11,1.13,1.15
165,Logan,County,WV,1.07,1.08,1.09,1.1,1.1,1.1
166,Loudoun,County,VA,1.1,1.1,1.1,1.09,1.08,1.07
167,Louisa,County,VA,1.09,1.08,1.08,1.09,1.1,1.13
168,Lunenburg,County,VA,1.09,1.1,1.11,1.12,1.13,1.14
169,Luzerne,County,PA,1.09,1.09,1.1,1.12,1.14,1.16
170,Lycoming,County,PA,1.08,1.09,1.1,1.13,1.15,1.18
171,Lynchburg,City,VA,1.09,1.1,1.11,1.11,1.12,1.12
172,Madison,County,NY,1.07,1.06,1.06,1.06,1.06,1.06
173,Madison,County,VA,1.08,1.09,1.09,1.09,1.09,1.09
174,Manassas,City,VA,1.06,1.05,1.04,1.02,1.02,1.02
175,Manassas Park,City,VA,1.05,1.04,1.03,1.02,1.01,1.01
176,Marion,County,WV,1.06,1.06,1.05,1.05,1.05,1.07
177,Marshall,County,WV,1.09,1.09,1.08,1.08,1.08,1.09
178,Martinsville,City,VA,1.09,1.1,1.12,1.13,1.14,1.14
179,Mason,County,WV,1.1,1.11,1.1,1.09,1.09,1.1
180,Mathews,County,VA,1.08,1.08,1.08,1.08,1.07,1.06
181,McDowell,County,WV,1.08,1.08,1.08,1.09,1.08,1.08
182,McKean,County,PA,1.08,1.08,1.08,1.07,1.07,1.08
183,Mecklenburg,County,VA,1.08,1.09,1.1,1.11,1.12,1.13
184,Mercer,County,NJ,1.05,1.06,1.06,1.07,1.08,1.1
185,Mercer,County,PA,1.09,1.09,1.08,1.07,1.07,1.08
186,Mercer,County,WV,1.08,1.08,1.09,1.1,1.09,1.1
187,Middlesex,County,VA,1.07,1.05,1.04,1.04,1.03,1.03
188,Mifflin,County,PA,1.11,1.12,1.12,1.13,1.13,1.13
189,Mineral,County,WV,1.08,1.09,1.09,1.1,1.09,1.1
190,Mingo,County,WV,1.08,1.09,1.1,1.11,1.11,1.11
191,Monmouth,County,NJ,1.07,1.07,1.07,1.07,1.05,1.05
192,Monongalia,County,WV,1.06,1.06,1.06,1.07,1.08,1.09
193,Monroe,County,PA,1.11,1.11,1.12,1.12,1.11,1.12
194,Monroe,County,WV,1.07,1.09,1.09,1.09,1.07,1.07
195,Montgomery,County,MD,1.08,1.08,1.09,1.1,1.12,1.13
196,Montgomery,County,NY,1.06,1.06,1.06,1.05,1.05,1.07
197,Montgomery,County,PA,1.08,1.09,1.09,1.1,1.1,1.1
198,Montgomery,County,VA,1.1,1.11,1.12,1.13,1.13,1.13
199,Montour,County,PA,1.09,1.11,1.13,1.16,1.18,1.19
200,Morgan,County,WV,1.1,1.12,1.12,1.14,1.16,1.15
201,Morris,County,NJ,1.1,1.11,1.12,1.12,1.14,1.14
202,Nassau,County,NY,1.08,1.09,1.09,1.1,1.11,1.12
203,Nelson,County,VA,1.08,1.1,1.11,1.13,1.15,1.18
204,New Castle,County,DE,1.09,1.11,1.12,1.12,1.1,1.1
205,New Kent,County,VA,1.07,1.06,1.05,1.03,1.02,1.01
206,New York,County,NY,1.07,1.07,1.07,1.06,1.04,1.03
207,Newport News,City,VA,1.08,1.07,1.06,1.05,1.04,1.05
208,Nicholas,County,WV,1.07,1.06,1.05,1.03,1.03,1.03
209,Norfolk,City,VA,1.07,1.06,1.06,1.06,1.07,1.08
210,Northampton,County,PA,1.11,1.1,1.1,1.1,1.08,1.07
211,Northampton,County,VA,1.06,1.07,1.07,1.07,1.07,1.07
212,Northumberland,County,PA,1.09,1.11,1.13,1.15,1.16,1.17
213,Northumberland,County,VA,1.07,1.06,1.04,1.02,1.0,0.98
214,Norton,City,VA,1.09,1.09,1.09,1.11,1.13,1.14
215,Nottoway,County,VA,1.09,1.09,1.09,1.11,1.13,1.14
216,Ocean,County,NJ,1.07,1.07,1.07,1.07,1.08,1.07
217,Ohio,County,WV,1.08,1.09,1.09,1.08,1.09,1.09
218,Oneida,County,NY,1.07,1.08,1.07,1.07,1.07,1.08
219,Onondaga,County,NY,1.07,1.08,1.09,1.09,1.1,1.11
220,Ontario,County,NY,1.08,1.09,1.09,1.09,1.12,1.14
221,Orange,County,NY,1.07,1.07,1.08,1.11,1.14,1.17
222,Orange,County,VA,1.09,1.09,1.09,1.1,1.12,1.12
223,Otsego,County,NY,1.08,1.07,1.05,1.05,1.05,1.06
224,Page,County,VA,1.08,1.09,1.1,1.09,1.12,1.13
225,Patrick,County,VA,1.07,1.07,1.08,1.1,1.11,1.13
226,Pendleton,County,WV,1.08,1.1,1.1,1.09,1.09,1.1
227,Perry,County,PA,1.11,1.12,1.12,1.13,1.12,1.11
228,Petersburg,City,VA,1.06,1.08,1.07,1.06,1.07,1.07
229,Philadelphia,County,PA,1.08,1.09,1.08,1.08,1.08,1.08
230,Pike,County,PA,1.11,1.11,1.1,1.1,1.1,1.1
231,Pittsylvania,County,VA,1.12,1.12,1.12,1.12,1.12,1.12
232,Pleasants,County,WV,1.08,1.07,1.06,1.06,1.05,1.06
233,Pocahontas,County,WV,1.07,1.06,1.06,1.07,1.08,1.09
234,Poquoson,City,VA,1.07,1.06,1.05,1.04,1.03,1.03
235,Portsmouth,City,VA,1.08,1.06,1.05,1.05,1.06,1.09
236,Potter,County,PA,1.08,1.08,1.09,1.09,1.1,1.11
237,Powhatan,County,VA,1.06,1.07,1.08,1.09,1.1,1.1
238,Preston,County,WV,1.05,1.06,1.05,1.07,1.1,1.12
239,Prince Edward,County,VA,1.08,1.09,1.08,1.08,1.08,1.09
240,Prince George,County,VA,1.07,1.05,1.04,1.03,1.04,1.06
241,Prince George's,County,MD,1.06,1.07,1.06,1.07,1.08,1.09
242,Prince William,County,VA,1.07,1.06,1.05,1.05,1.04,1.04
243,Pulaski,County,VA,1.1,1.1,1.12,1.12,1.12,1.13
244,Putnam,County,WV,1.08,1.06,1.06,1.07,1.07,1.07
245,Queen Anne's,County,MD,1.07,1.05,1.05,1.05,1.05,1.04
246,Radford,City,VA,1.11,1.13,1.14,1.15,1.15,1.16
247,Raleigh,County,WV,1.07,1.09,1.09,1.1,1.12,1.13
248,Randolph,County,WV,1.06,1.07,1.07,1.08,1.09,1.11
249,Rappahannock,County,VA,1.08,1.08,1.09,1.08,1.09,1.09
250,Richmond,County,NY,1.06,1.06,1.05,1.04,1.04,1.04
251,Richmond,County,VA,1.05,1.03,1.01,1.0,1.0,0.99
252,Richmond,City,VA,1.06,1.08,1.09,1.08,1.08,1.08
253,Ritchie,County,WV,1.09,1.09,1.09,1.1,1.1,1.11
254,Roane,County,WV,1.08,1.07,1.07,1.07,1.06,1.06
255,Roanoke,County,VA,1.11,1.13,1.12,1.14,1.16,1.17
256,Roanoke,City,VA,1.1,1.12,1.14,1.17,1.19,1.22
257,Rockbridge,County,VA,1.1,1.11,1.12,1.12,1.12,1.12
258,Rockingham,County,VA,1.09,1.09,1.09,1.09,1.08,1.08
259,Russell,County,VA,1.06,1.05,1.05,1.05,1.05,1.05
260,Salem,County,NJ,1.09,1.09,1.1,1.1,1.08,1.07
261,Salem,City,VA,1.12,1.12,1.12,1.15,1.16,1.16
262,Schoharie,County,NY,1.08,1.09,1.1,1.11,1.11,1.11
263,Schuyler,County,NY,1.1,1.11,1.11,1.12,1.12,1.13
264,Schuylkill,County,PA,1.09,1.11,1.11,1.11,1.12,1.14
265,Scott,County,VA,1.1,1.09,1.1,1.1,1.11,1.11
266,Shenandoah,County,VA,1.09,1.09,1.09,1.09,1.09,1.1
267,Smyth,County,VA,1.07,1.06,1.07,1.08,1.09,1.1
268,Snyder,County,PA,1.09,1.1,1.12,1.14,1.16,1.16
269,Somerset,County,MD,1.09,1.09,1.08,1.07,1.06,1.05
270,Somerset,County,PA,1.07,1.08,1.08,1.08,1.08,1.09
271,Southampton,County,VA,1.07,1.06,1.07,1.08,1.09,1.08
272,Spotsylvania,County,VA,1.08,1.08,1.07,1.07,1.07,1.07
273,St. Mary's,County,MD,1.08,1.07,1.06,1.04,1.02,1.0
274,Stafford,County,VA,1.09,1.09,1.1,1.1,1.09,1.1
275,Staunton,City,VA,1.09,1.09,1.09,1.1,1.11,1.11
276,Steuben,County,NY,1.1,1.09,1.08,1.08,1.09,1.09
277,Suffolk,City,VA,1.09,1.1,1.11,1.12,1.14,1.16
278,Sullivan,County,NY,1.09,1.09,1.08,1.1,1.12,1.14
279,Sullivan,County,PA,1.08,1.09,1.11,1.14,1.16,1.19
280,Summers,County,WV,1.08,1.08,1.07,1.07,1.08,1.09
281,Surry,County,VA,1.07,1.07,1.07,1.05,1.07,1.08
282,Susquehanna,County,PA,1.08,1.08,1.1,1.12,1.15,1.18
283,Sussex,County,DE,1.08,1.08,1.07,1.06,1.05,1.04
284,Sussex,County,NJ,1.1,1.11,1.12,1.13,1.14,1.17
285,Sussex,County,VA,1.07,1.06,1.05,1.05,1.06,1.06
286,Talbot,County,MD,1.04,1.03,1.03,1.03,1.04,1.06
287,Taylor,County,WV,1.07,1.06,1.07,1.08,1.08,1.07
288,Tazewell,County,VA,1.06,1.07,1.07,1.08,1.09,1.1
289,Tioga,County,NY,1.08,1.08,1.09,1.11,1.13,1.15
290,Tioga,County,PA,1.1,1.09,1.1,1.11,1.11,1.12
291,Tompkins,County,NY,1.1,1.1,1.09,1.11,1.12,1.13
292,Tucker,County,WV,1.04,1.05,1.07,1.07,1.08,1.1
293,Tyler,County,WV,1.05,1.04,1.04,1.04,1.04,1.04
294,Ulster,County,NY,1.09,1.1,1.1,1.12,1.14,1.16
295,Union,County,PA,1.09,1.1,1.12,1.14,1.14,1.14
296,Upshur,County,WV,1.04,1.04,1.06,1.07,1.07,1.07
297,Venango,County,PA,1.08,1.07,1.07,1.07,1.07,1.07
298,Virginia Beach,City,VA,1.08,1.08,1.09,1.09,1.1,1.1
299,Warren,County,NJ,1.1,1.11,1.11,1.12,1.12,1.13
300,Warren,County,PA,1.07,1.07,1.06,1.05,1.05,1.06
301,Warren,County,VA,1.08,1.09,1.1,1.12,1.11,1.12
302,Washington,County,MD,1.08,1.09,1.11,1.12,1.12,1.11
303,Washington,County,PA,1.08,1.08,1.08,1.08,1.1,1.11
304,Washington,County,VA,1.06,1.06,1.06,1.06,1.06,1.06
305,Wayne,County,PA,1.09,1.1,1.11,1.13,1.13,1.14
306,Wayne,County,WV,1.08,1.07,1.07,1.07,1.08,1.09
307,Waynesboro,City,VA,1.1,1.11,1.12,1.13,1.12,1.14
308,Webster,County,WV,1.06,1.05,1.04,1.04,1.03,1.02
309,Westchester,County,NY,1.09,1.08,1.07,1.06,1.08,1.08
310,Westmoreland,County,PA,1.05,1.05,1.06,1.07,1.08,1.1
311,Westmoreland,County,VA,1.06,1.04,1.04,1.02,0.99,0.97
312,Wetzel,County,WV,1.08,1.09,1.08,1.08,1.08,1.1
313,Wicomico,County,MD,1.07,1.06,1.06,1.05,1.05,1.06
314,Williamsburg,City,VA,1.04,1.04,1.03,1.02,1.0,0.98
315,Winchester,City,VA,1.11,1.1,1.1,1.11,1.1,1.07
316,Wirt,County,WV,1.1,1.1,1.11,1.12,1.11,1.11
317,Wise,County,VA,1.09,1.09,1.08,1.09,1.1,1.12
318,Wood,County,WV,1.08,1.08,1.08,1.09,1.09,1.09
319,Worcester,County,MD,1.07,1.07,1.06,1.06,1.06,1.05
320,Wyoming,County,PA,1.08,1.08,1.1,1.13,1.15,1.19
321,Wyoming,County,WV,1.09,1.1,1.11,1.13,1.13,1.13
322,Wythe,County,VA,1.07,1.07,1.07,1.07,1.07,1.08
323,Yates,County,NY,1.1,1.1,1.11,1.14,1.15,1.16
324,York,County,PA,1.09,1.1,1.11,1.11,1.11,1.1
325,York,County,VA,1.07,1.05,1.04,1.03,1.03,1.02
